Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,285.000000,291.000000,275.500000,276.500000,271.667999,103873228
2020-03-17,265.000000,276.500000,265.000000,268.000000,263.316559,121323651
2020-03-18,269.500000,272.500000,260.000000,260.000000,255.456345,117437643
2020-03-19,252.000000,253.000000,235.500000,248.000000,246.031738,160811697
2020-03-20,258.500000,270.000000,256.000000,270.000000,267.857147,157664726
